drug1,drug2,cell,label
Cyclophosphamide,Lapatinib,PC-3,0
Cyclophosphamide,Lapatinib,RPMI-8226,0
Cyclophosphamide,Lapatinib,T-47D,0
Cyclophosphamide,Lapatinib,UO-31,0
Cyclophosphamide,Sorafenib,HS 578T,1
Cyclophosphamide,Sorafenib,HT29,0
Cyclophosphamide,Sorafenib,IGROV1,1
Cyclophosphamide,Sorafenib,LOX IMVI,1
Cyclophosphamide,Sorafenib,MCF7,0
Cyclophosphamide,Sorafenib,NCI-H460,1
Cyclophosphamide,Sorafenib,PC-3,0
Cyclophosphamide,Sorafenib,RPMI-8226,0
Cyclophosphamide,Sorafenib,T-47D,0
Cyclophosphamide,Sorafenib,UO-31,0
Cyclophosphamide,Lenalidomide,HS 578T,0
Cyclophosphamide,Lenalidomide,HT29,0
Cyclophosphamide,Lenalidomide,IGROV1,1
Cyclophosphamide,Lenalidomide,LOX IMVI,0
Cyclophosphamide,Lenalidomide,MCF7,1
Cyclophosphamide,Lenalidomide,NCI-H460,1
Cyclophosphamide,Lenalidomide,PC-3,0
Cyclophosphamide,Lenalidomide,RPMI-8226,1
Cyclophosphamide,Lenalidomide,SK-MEL-2,0
Cyclophosphamide,Lenalidomide,T-47D,1
Cyclophosphamide,Lenalidomide,UO-31,0
Cyclophosphamide,Capecitabine,HS 578T,1
Cyclophosphamide,Capecitabine,HT29,0
Cyclophosphamide,Capecitabine,IGROV1,0
Cyclophosphamide,Capecitabine,LOX IMVI,0
Cyclophosphamide,Capecitabine,MCF7,0
Cyclophosphamide,Capecitabine,NCI-H460,0
Cyclophosphamide,Capecitabine,PC-3,0
Cyclophosphamide,Capecitabine,RPMI-8226,0
Cyclophosphamide,Capecitabine,T-47D,0
Cyclophosphamide,Capecitabine,UO-31,0
Cyclophosphamide,Tretinoin,HS 578T,0
Cyclophosphamide,Tretinoin,HT29,0
Cyclophosphamide,Tretinoin,IGROV1,0
Cyclophosphamide,Tretinoin,LOX IMVI,0
Cyclophosphamide,Tretinoin,MCF7,0
Cyclophosphamide,Tretinoin,NCI-H460,0
Cyclophosphamide,Tretinoin,PC-3,0
Cyclophosphamide,Tretinoin,RPMI-8226,0
Cyclophosphamide,Tretinoin,T-47D,0
Cyclophosphamide,Tretinoin,UO-31,0
Cyclophosphamide,Decitabine,HS 578T,0
Cyclophosphamide,Decitabine,HT29,0
Cyclophosphamide,Decitabine,IGROV1,0
Cyclophosphamide,Decitabine,LOX IMVI,0
Cyclophosphamide,Decitabine,MCF7,0
Cyclophosphamide,Decitabine,NCI-H460,0
Cyclophosphamide,Decitabine,PC-3,0
Cyclophosphamide,Decitabine,RPMI-8226,0
Cyclophosphamide,Decitabine,SK-MEL-2,1
Cyclophosphamide,Decitabine,T-47D,0
Cyclophosphamide,Decitabine,UO-31,0
Cyclophosphamide,Teniposide,HS 578T,0
Cyclophosphamide,Teniposide,HT29,0
Cyclophosphamide,Teniposide,IGROV1,0
Cyclophosphamide,Teniposide,LOX IMVI,0
Cyclophosphamide,Teniposide,MCF7,0
Cyclophosphamide,Teniposide,NCI-H460,0
Cyclophosphamide,Teniposide,PC-3,0
Cyclophosphamide,Teniposide,RPMI-8226,0
Cyclophosphamide,Teniposide,SK-MEL-2,0
Cyclophosphamide,Teniposide,T-47D,0
Cyclophosphamide,Teniposide,UO-31,0
Cyclophosphamide,Dactinomycin,HS 578T,0
Cyclophosphamide,Dactinomycin,HT29,0
Cyclophosphamide,Dactinomycin,IGROV1,0
Cyclophosphamide,Dactinomycin,LOX IMVI,0
Cyclophosphamide,Dactinomycin,MCF7,0
Cyclophosphamide,Dactinomycin,NCI-H460,0
Cyclophosphamide,Dactinomycin,PC-3,0
Cyclophosphamide,Dactinomycin,RPMI-8226,0
Cyclophosphamide,Dactinomycin,T-47D,0
Cyclophosphamide,Dactinomycin,UO-31,0
Cyclophosphamide,Nilotinib,HS 578T,0
Cyclophosphamide,Nilotinib,HT29,1
Cyclophosphamide,Nilotinib,IGROV1,0
Cyclophosphamide,Nilotinib,LOX IMVI,1
Cyclophosphamide,Nilotinib,MCF7,0
Cyclophosphamide,Nilotinib,NCI-H460,0
Cyclophosphamide,Nilotinib,PC-3,0
Cyclophosphamide,Nilotinib,RPMI-8226,1
Cyclophosphamide,Nilotinib,T-47D,0
Cyclophosphamide,Nilotinib,UO-31,0
Cyclophosphamide,2-fluoroAraA (fludarabine),HS 578T,1
Cyclophosphamide,2-fluoroAraA (fludarabine),HT29,0
Cyclophosphamide,2-fluoroAraA (fludarabine),IGROV1,0
Cyclophosphamide,2-fluoroAraA (fludarabine),LOX IMVI,0
Cyclophosphamide,2-fluoroAraA (fludarabine),MCF7,0
Cyclophosphamide,2-fluoroAraA (fludarabine),NCI-H460,1
Cyclophosphamide,2-fluoroAraA (fludarabine),PC-3,0
Cyclophosphamide,2-fluoroAraA (fludarabine),RPMI-8226,1
Cyclophosphamide,2-fluoroAraA (fludarabine),T-47D,0
Cyclophosphamide,2-fluoroAraA (fludarabine),UO-31,0
Cyclophosphamide,Mercaptopurine,HS 578T,0
Cyclophosphamide,Mercaptopurine,HT29,0
Cyclophosphamide,Mercaptopurine,IGROV1,0
Cyclophosphamide,Mercaptopurine,LOX IMVI,0
Cyclophosphamide,Mercaptopurine,MCF7,0
Cyclophosphamide,Mercaptopurine,NCI-H460,0
Cyclophosphamide,Mercaptopurine,PC-3,0
Cyclophosphamide,Mercaptopurine,RPMI-8226,0
Cyclophosphamide,Mercaptopurine,T-47D,0
Cyclophosphamide,Mercaptopurine,UO-31,0
Cyclophosphamide,Dasatinib,HS 578T,1
Cyclophosphamide,Dasatinib,HT29,0
Cyclophosphamide,Dasatinib,IGROV1,0
Cyclophosphamide,Dasatinib,LOX IMVI,0
Cyclophosphamide,Dasatinib,MCF7,0
Cyclophosphamide,Dasatinib,NCI-H460,0
Cyclophosphamide,Dasatinib,PC-3,0
Cyclophosphamide,Dasatinib,RPMI-8226,1
Cyclophosphamide,Dasatinib,T-47D,0
Cyclophosphamide,Dasatinib,UO-31,0
Cyclophosphamide,Sirolimus (rapamycin),HT29,0
Cyclophosphamide,Sirolimus (rapamycin),IGROV1,0
Cyclophosphamide,Sirolimus (rapamycin),LOX IMVI,0
Cyclophosphamide,Sirolimus (rapamycin),MCF7,0
Cyclophosphamide,Sirolimus (rapamycin),NCI-H460,0
Cyclophosphamide,Sirolimus (rapamycin),PC-3,0
Cyclophosphamide,Sirolimus (rapamycin),RPMI-8226,0
Cyclophosphamide,Sirolimus (rapamycin),T-47D,0
Cyclophosphamide,Sirolimus (rapamycin),UO-31,0
Cyclophosphamide,Sunitinib,HS 578T,1
Cyclophosphamide,Sunitinib,HT29,1
Cyclophosphamide,Sunitinib,IGROV1,0
Cyclophosphamide,Sunitinib,LOX IMVI,0
Cyclophosphamide,Sunitinib,MCF7,0
Cyclophosphamide,Sunitinib,NCI-H460,1
Cyclophosphamide,Sunitinib,PC-3,0
Cyclophosphamide,Sunitinib,RPMI-8226,0
Cyclophosphamide,Sunitinib,T-47D,0
Cyclophosphamide,Sunitinib,UO-31,0
Cyclophosphamide,Axitinib,HS 578T,0
Cyclophosphamide,Axitinib,HT29,0
Cyclophosphamide,Axitinib,IGROV1,0
Cyclophosphamide,Axitinib,LOX IMVI,0
Cyclophosphamide,Axitinib,MCF7,0
Cyclophosphamide,Axitinib,NCI-H460,0
Cyclophosphamide,Axitinib,PC-3,0
Cyclophosphamide,Axitinib,RPMI-8226,0
Cyclophosphamide,Axitinib,SK-MEL-2,0
Cyclophosphamide,Axitinib,T-47D,0
Cyclophosphamide,Axitinib,UO-31,1
Cyclophosphamide,Crizotinib,HS 578T,0
Cyclophosphamide,Crizotinib,HT29,0
Cyclophosphamide,Crizotinib,IGROV1,0
Cyclophosphamide,Crizotinib,LOX IMVI,0
Cyclophosphamide,Crizotinib,MCF7,0
Cyclophosphamide,Crizotinib,NCI-H460,0
Cyclophosphamide,Crizotinib,PC-3,0
Cyclophosphamide,Crizotinib,RPMI-8226,0
Cyclophosphamide,Crizotinib,SK-MEL-2,0
Cyclophosphamide,Crizotinib,T-47D,0
Cyclophosphamide,Crizotinib,UO-31,0
Cyclophosphamide,Ruxolitinib,HS 578T,0
Cyclophosphamide,Ruxolitinib,HT29,0
Cyclophosphamide,Ruxolitinib,IGROV1,0
Cyclophosphamide,Ruxolitinib,LOX IMVI,1
Cyclophosphamide,Ruxolitinib,MCF7,0
Cyclophosphamide,Ruxolitinib,NCI-H460,1
Cyclophosphamide,Ruxolitinib,PC-3,0
Cyclophosphamide,Ruxolitinib,RPMI-8226,0
Cyclophosphamide,Ruxolitinib,SK-MEL-2,0
Cyclophosphamide,Ruxolitinib,T-47D,0
Cyclophosphamide,Ruxolitinib,UO-31,0
Cyclophosphamide,Vemurafenib,HS 578T,0
Cyclophosphamide,Vemurafenib,HT29,0
Cyclophosphamide,Vemurafenib,IGROV1,0
Cyclophosphamide,Vemurafenib,LOX IMVI,0
Cyclophosphamide,Vemurafenib,MCF7,1
Cyclophosphamide,Vemurafenib,NCI-H460,1
Cyclophosphamide,Vemurafenib,PC-3,0
Cyclophosphamide,Vemurafenib,RPMI-8226,0
Cyclophosphamide,Vemurafenib,SK-MEL-2,0
Cyclophosphamide,Vemurafenib,T-47D,0
Cyclophosphamide,Vemurafenib,UO-31,0
Cyclophosphamide,Everolimus,HS 578T,0
Cyclophosphamide,Everolimus,HT29,0
Cyclophosphamide,Everolimus,IGROV1,0
Cyclophosphamide,Everolimus,LOX IMVI,0
Cyclophosphamide,Everolimus,MCF7,1
Cyclophosphamide,Everolimus,NCI-H460,0
Cyclophosphamide,Everolimus,PC-3,0
Cyclophosphamide,Everolimus,RPMI-8226,0
Cyclophosphamide,Everolimus,T-47D,0
Cyclophosphamide,Everolimus,UO-31,0
Cyclophosphamide,Dacarbazine,HS 578T,0
Cyclophosphamide,Dacarbazine,HT29,0
Cyclophosphamide,Dacarbazine,IGROV1,0
Cyclophosphamide,Dacarbazine,LOX IMVI,0
Cyclophosphamide,Dacarbazine,MCF7,0
Cyclophosphamide,Dacarbazine,NCI-H460,0
Cyclophosphamide,Dacarbazine,PC-3,0
Cyclophosphamide,Dacarbazine,RPMI-8226,0
Cyclophosphamide,Dacarbazine,SK-MEL-2,0
Cyclophosphamide,Dacarbazine,T-47D,0
Cyclophosphamide,Dacarbazine,UO-31,0
Cyclophosphamide,Allopurinol,HS 578T,0
Cyclophosphamide,Allopurinol,HT29,0
Cyclophosphamide,Allopurinol,IGROV1,1
Cyclophosphamide,Allopurinol,LOX IMVI,1
Cyclophosphamide,Allopurinol,MCF7,0
Cyclophosphamide,Allopurinol,NCI-H460,0
Cyclophosphamide,Allopurinol,PC-3,0
Cyclophosphamide,Allopurinol,RPMI-8226,0
Cyclophosphamide,Allopurinol,T-47D,1
Cyclophosphamide,Allopurinol,UO-31,1
5-Fluorouracil,Ifosfamide,HS 578T,0
5-Fluorouracil,Ifosfamide,HT29,0
5-Fluorouracil,Ifosfamide,IGROV1,1
5-Fluorouracil,Ifosfamide,LOX IMVI,0
5-Fluorouracil,Ifosfamide,MCF7,0
5-Fluorouracil,Ifosfamide,NCI-H460,0
5-Fluorouracil,Ifosfamide,PC-3,0
5-Fluorouracil,Ifosfamide,RPMI-8226,0
5-Fluorouracil,Ifosfamide,SK-MEL-2,0
5-Fluorouracil,Ifosfamide,T-47D,0
5-Fluorouracil,Ifosfamide,UO-31,0
5-Fluorouracil,Letrozole,HS 578T,0
5-Fluorouracil,Letrozole,HT29,0
5-Fluorouracil,Letrozole,IGROV1,1
5-Fluorouracil,Letrozole,LOX IMVI,0
5-Fluorouracil,Letrozole,MCF7,1
5-Fluorouracil,Letrozole,NCI-H460,0
5-Fluorouracil,Letrozole,PC-3,1
5-Fluorouracil,Letrozole,RPMI-8226,0
5-Fluorouracil,Letrozole,SK-MEL-2,0
5-Fluorouracil,Letrozole,T-47D,0
5-Fluorouracil,Letrozole,UO-31,0
5-Fluorouracil,Methoxsalen,HS 578T,0
5-Fluorouracil,Methoxsalen,HT29,0
5-Fluorouracil,Methoxsalen,IGROV1,1
5-Fluorouracil,Methoxsalen,LOX IMVI,0
5-Fluorouracil,Methoxsalen,MCF7,1
5-Fluorouracil,Methoxsalen,NCI-H460,0
5-Fluorouracil,Methoxsalen,PC-3,1
5-Fluorouracil,Methoxsalen,RPMI-8226,0
5-Fluorouracil,Methoxsalen,SK-MEL-2,0
5-Fluorouracil,Methoxsalen,T-47D,0
5-Fluorouracil,Methoxsalen,UO-31,0
5-Fluorouracil,Mitotane,HS 578T,0
5-Fluorouracil,Mitotane,HT29,0
5-Fluorouracil,Mitotane,IGROV1,1
5-Fluorouracil,Mitotane,LOX IMVI,0
5-Fluorouracil,Mitotane,MCF7,1
5-Fluorouracil,Mitotane,NCI-H460,0
5-Fluorouracil,Mitotane,PC-3,0
5-Fluorouracil,Mitotane,RPMI-8226,0
5-Fluorouracil,Mitotane,SK-MEL-2,0
5-Fluorouracil,Mitotane,T-47D,0
5-Fluorouracil,Mitotane,UO-31,0
5-Fluorouracil,Mitoxantrone,HS 578T,1
5-Fluorouracil,Mitoxantrone,HT29,0
5-Fluorouracil,Mitoxantrone,IGROV1,1
5-Fluorouracil,Mitoxantrone,LOX IMVI,1
5-Fluorouracil,Mitoxantrone,MCF7,1
5-Fluorouracil,Mitoxantrone,NCI-H460,0
5-Fluorouracil,Mitoxantrone,PC-3,1
5-Fluorouracil,Mitoxantrone,RPMI-8226,0
5-Fluorouracil,Mitoxantrone,SK-MEL-2,0
5-Fluorouracil,Mitoxantrone,T-47D,0
5-Fluorouracil,Mitoxantrone,UO-31,1
5-Fluorouracil,Raloxifene,HS 578T,0
5-Fluorouracil,Raloxifene,HT29,0
5-Fluorouracil,Raloxifene,IGROV1,0
5-Fluorouracil,Raloxifene,LOX IMVI,0
5-Fluorouracil,Raloxifene,MCF7,1
5-Fluorouracil,Raloxifene,NCI-H460,0
5-Fluorouracil,Raloxifene,PC-3,1
5-Fluorouracil,Raloxifene,RPMI-8226,0
5-Fluorouracil,Raloxifene,SK-MEL-2,1
5-Fluorouracil,Raloxifene,T-47D,0
5-Fluorouracil,Raloxifene,UO-31,0
5-Fluorouracil,Imatinib,HS 578T,0
5-Fluorouracil,Imatinib,HT29,0
5-Fluorouracil,Imatinib,IGROV1,1
5-Fluorouracil,Imatinib,LOX IMVI,0
5-Fluorouracil,Imatinib,MCF7,1
5-Fluorouracil,Imatinib,NCI-H460,0
5-Fluorouracil,Imatinib,PC-3,1
5-Fluorouracil,Imatinib,RPMI-8226,0
5-Fluorouracil,Imatinib,SK-MEL-2,0
5-Fluorouracil,Imatinib,T-47D,0
5-Fluorouracil,Imatinib,UO-31,0
5-Fluorouracil,Vorinostat,HS 578T,0
5-Fluorouracil,Vorinostat,HT29,0
5-Fluorouracil,Vorinostat,IGROV1,1
5-Fluorouracil,Vorinostat,LOX IMVI,0
5-Fluorouracil,Vorinostat,MCF7,1
5-Fluorouracil,Vorinostat,NCI-H460,0
5-Fluorouracil,Vorinostat,PC-3,1
5-Fluorouracil,Vorinostat,RPMI-8226,0
5-Fluorouracil,Vorinostat,SK-MEL-2,0
5-Fluorouracil,Vorinostat,T-47D,0
5-Fluorouracil,Vorinostat,UO-31,0
5-Fluorouracil,Thalidomide,HS 578T,0
5-Fluorouracil,Thalidomide,HT29,0
5-Fluorouracil,Thalidomide,IGROV1,1
5-Fluorouracil,Thalidomide,LOX IMVI,0
5-Fluorouracil,Thalidomide,MCF7,1
5-Fluorouracil,Thalidomide,NCI-H460,0
5-Fluorouracil,Thalidomide,PC-3,1
5-Fluorouracil,Thalidomide,RPMI-8226,0
5-Fluorouracil,Thalidomide,SK-MEL-2,0
5-Fluorouracil,Thalidomide,T-47D,0
5-Fluorouracil,Thalidomide,UO-31,0
5-Fluorouracil,Thiotepa,HS 578T,1
5-Fluorouracil,Thiotepa,HT29,0
5-Fluorouracil,Thiotepa,IGROV1,1
5-Fluorouracil,Thiotepa,LOX IMVI,0
5-Fluorouracil,Thiotepa,MCF7,1
5-Fluorouracil,Thiotepa,NCI-H460,0
5-Fluorouracil,Thiotepa,PC-3,1
5-Fluorouracil,Thiotepa,RPMI-8226,0
5-Fluorouracil,Thiotepa,SK-MEL-2,0
5-Fluorouracil,Thiotepa,T-47D,0
5-Fluorouracil,Thiotepa,UO-31,0
5-Fluorouracil,Mitomycin C,HS 578T,1
5-Fluorouracil,Mitomycin C,HT29,1
5-Fluorouracil,Mitomycin C,IGROV1,1
5-Fluorouracil,Mitomycin C,LOX IMVI,0
5-Fluorouracil,Mitomycin C,MCF7,1
5-Fluorouracil,Mitomycin C,NCI-H460,0
5-Fluorouracil,Mitomycin C,PC-3,1
5-Fluorouracil,Mitomycin C,RPMI-8226,0
5-Fluorouracil,Mitomycin C,SK-MEL-2,0
5-Fluorouracil,Mitomycin C,T-47D,0
5-Fluorouracil,Mitomycin C,UO-31,0
5-Fluorouracil,Floxuridine,HS 578T,0
5-Fluorouracil,Floxuridine,HT29,1
5-Fluorouracil,Floxuridine,IGROV1,1
5-Fluorouracil,Floxuridine,LOX IMVI,0
5-Fluorouracil,Floxuridine,MCF7,1
5-Fluorouracil,Floxuridine,NCI-H460,0
5-Fluorouracil,Floxuridine,PC-3,1
5-Fluorouracil,Floxuridine,RPMI-8226,0
5-Fluorouracil,Floxuridine,SK-MEL-2,0
5-Fluorouracil,Floxuridine,T-47D,0
5-Fluorouracil,Floxuridine,UO-31,0
5-Fluorouracil,Azacitidine,HS 578T,0
5-Fluorouracil,Azacitidine,HT29,0
5-Fluorouracil,Azacitidine,IGROV1,1
5-Fluorouracil,Azacitidine,LOX IMVI,0
5-Fluorouracil,Azacitidine,MCF7,1
5-Fluorouracil,Azacitidine,NCI-H460,0
5-Fluorouracil,Azacitidine,PC-3,0
5-Fluorouracil,Azacitidine,RPMI-8226,0
5-Fluorouracil,Azacitidine,SK-MEL-2,1
5-Fluorouracil,Azacitidine,T-47D,0
5-Fluorouracil,Azacitidine,UO-31,0
5-Fluorouracil,Megestrol,HS 578T,0
5-Fluorouracil,Megestrol,HT29,0
5-Fluorouracil,Megestrol,IGROV1,0
5-Fluorouracil,Megestrol,LOX IMVI,0
5-Fluorouracil,Megestrol,MCF7,0
5-Fluorouracil,Megestrol,NCI-H460,0
5-Fluorouracil,Megestrol,PC-3,0
5-Fluorouracil,Megestrol,RPMI-8226,0
5-Fluorouracil,Megestrol,SK-MEL-2,0
5-Fluorouracil,Megestrol,T-47D,0
5-Fluorouracil,Megestrol,UO-31,0
5-Fluorouracil,Cladribine,HS 578T,0
5-Fluorouracil,Cladribine,HT29,0
5-Fluorouracil,Cladribine,IGROV1,1
5-Fluorouracil,Cladribine,LOX IMVI,0
5-Fluorouracil,Cladribine,MCF7,1
5-Fluorouracil,Cladribine,NCI-H460,0
5-Fluorouracil,Cladribine,PC-3,0
5-Fluorouracil,Cladribine,RPMI-8226,0
5-Fluorouracil,Cladribine,SK-MEL-2,0
5-Fluorouracil,Cladribine,T-47D,0
5-Fluorouracil,Cladribine,UO-31,0
5-Fluorouracil,Paclitaxel,HS 578T,0
5-Fluorouracil,Paclitaxel,HT29,0
5-Fluorouracil,Paclitaxel,IGROV1,1
5-Fluorouracil,Paclitaxel,LOX IMVI,0
5-Fluorouracil,Paclitaxel,MCF7,1
5-Fluorouracil,Paclitaxel,NCI-H460,0
5-Fluorouracil,Paclitaxel,PC-3,0
5-Fluorouracil,Paclitaxel,RPMI-8226,0
5-Fluorouracil,Paclitaxel,SK-MEL-2,0
5-Fluorouracil,Paclitaxel,T-47D,0
5-Fluorouracil,Paclitaxel,UO-31,0
5-Fluorouracil,Etoposide,HS 578T,1
5-Fluorouracil,Etoposide,HT29,0
5-Fluorouracil,Etoposide,IGROV1,1
5-Fluorouracil,Etoposide,LOX IMVI,1
5-Fluorouracil,Etoposide,MCF7,1
5-Fluorouracil,Etoposide,NCI-H460,0
5-Fluorouracil,Etoposide,PC-3,0
5-Fluorouracil,Etoposide,RPMI-8226,0
5-Fluorouracil,Etoposide,SK-MEL-2,1
5-Fluorouracil,Etoposide,T-47D,0
5-Fluorouracil,Etoposide,UO-31,1
5-Fluorouracil,Imiquimod,HS 578T,0
5-Fluorouracil,Imiquimod,HT29,0
5-Fluorouracil,Imiquimod,IGROV1,1
5-Fluorouracil,Imiquimod,LOX IMVI,0
5-Fluorouracil,Imiquimod,MCF7,1
5-Fluorouracil,Imiquimod,NCI-H460,0
5-Fluorouracil,Imiquimod,PC-3,1
5-Fluorouracil,Imiquimod,RPMI-8226,0
5-Fluorouracil,Imiquimod,SK-MEL-2,0
5-Fluorouracil,Imiquimod,T-47D,0
5-Fluorouracil,Imiquimod,UO-31,0
5-Fluorouracil,Exemestane,HS 578T,1
5-Fluorouracil,Exemestane,HT29,0
5-Fluorouracil,Exemestane,IGROV1,1
5-Fluorouracil,Exemestane,LOX IMVI,1
5-Fluorouracil,Exemestane,MCF7,0
5-Fluorouracil,Exemestane,NCI-H460,0
5-Fluorouracil,Exemestane,PC-3,1
5-Fluorouracil,Exemestane,RPMI-8226,0
5-Fluorouracil,Exemestane,SK-MEL-2,0
5-Fluorouracil,Exemestane,T-47D,0
5-Fluorouracil,Exemestane,UO-31,1
5-Fluorouracil,Dexrazoxane,HS 578T,1
5-Fluorouracil,Dexrazoxane,HT29,0
5-Fluorouracil,Dexrazoxane,IGROV1,1
5-Fluorouracil,Dexrazoxane,LOX IMVI,1
5-Fluorouracil,Dexrazoxane,MCF7,1
5-Fluorouracil,Dexrazoxane,NCI-H460,0
5-Fluorouracil,Dexrazoxane,PC-3,1
5-Fluorouracil,Dexrazoxane,RPMI-8226,0
5-Fluorouracil,Dexrazoxane,SK-MEL-2,0
5-Fluorouracil,Dexrazoxane,T-47D,0
5-Fluorouracil,Dexrazoxane,UO-31,1
5-Fluorouracil,Fulvestrant,HS 578T,0
5-Fluorouracil,Fulvestrant,HT29,0
5-Fluorouracil,Fulvestrant,IGROV1,1
5-Fluorouracil,Fulvestrant,LOX IMVI,0
5-Fluorouracil,Fulvestrant,MCF7,1
5-Fluorouracil,Fulvestrant,NCI-H460,0
5-Fluorouracil,Fulvestrant,PC-3,1
5-Fluorouracil,Fulvestrant,RPMI-8226,0
5-Fluorouracil,Fulvestrant,SK-MEL-2,0
5-Fluorouracil,Fulvestrant,T-47D,0
5-Fluorouracil,Fulvestrant,UO-31,0
5-Fluorouracil,Clofarabine,HS 578T,1
5-Fluorouracil,Clofarabine,HT29,0
5-Fluorouracil,Clofarabine,IGROV1,1
5-Fluorouracil,Clofarabine,LOX IMVI,0
5-Fluorouracil,Clofarabine,MCF7,1
5-Fluorouracil,Clofarabine,NCI-H460,0
5-Fluorouracil,Clofarabine,PC-3,0
5-Fluorouracil,Clofarabine,RPMI-8226,0
5-Fluorouracil,Clofarabine,SK-MEL-2,0
5-Fluorouracil,Clofarabine,T-47D,0
5-Fluorouracil,Clofarabine,UO-31,0
5-Fluorouracil,Gefitinib,HS 578T,1
5-Fluorouracil,Gefitinib,HT29,0
5-Fluorouracil,Gefitinib,IGROV1,1
5-Fluorouracil,Gefitinib,LOX IMVI,0
5-Fluorouracil,Gefitinib,MCF7,1
5-Fluorouracil,Gefitinib,NCI-H460,0
5-Fluorouracil,Gefitinib,PC-3,1
5-Fluorouracil,Gefitinib,RPMI-8226,0
5-Fluorouracil,Gefitinib,SK-MEL-2,0
5-Fluorouracil,Gefitinib,T-47D,0
5-Fluorouracil,Gefitinib,UO-31,1
5-Fluorouracil,Methotrexate,HS 578T,0
5-Fluorouracil,Methotrexate,HT29,1
5-Fluorouracil,Methotrexate,IGROV1,0
5-Fluorouracil,Methotrexate,LOX IMVI,0
5-Fluorouracil,Methotrexate,MCF7,0
5-Fluorouracil,Methotrexate,NCI-H460,0
5-Fluorouracil,Methotrexate,PC-3,0
5-Fluorouracil,Methotrexate,RPMI-8226,0
5-Fluorouracil,Methotrexate,SK-MEL-2,0
5-Fluorouracil,Methotrexate,T-47D,0
5-Fluorouracil,Methotrexate,UO-31,0
5-Fluorouracil,Abiraterone,HS 578T,1
5-Fluorouracil,Abiraterone,HT29,0
5-Fluorouracil,Abiraterone,IGROV1,1
5-Fluorouracil,Abiraterone,LOX IMVI,0
5-Fluorouracil,Abiraterone,MCF7,1
5-Fluorouracil,Abiraterone,NCI-H460,0
5-Fluorouracil,Abiraterone,PC-3,1
5-Fluorouracil,Abiraterone,RPMI-8226,0
5-Fluorouracil,Abiraterone,SK-MEL-2,0
5-Fluorouracil,Abiraterone,T-47D,0
5-Fluorouracil,Abiraterone,UO-31,1
5-Fluorouracil,Docetaxel,HS 578T,0
5-Fluorouracil,Docetaxel,HT29,0
5-Fluorouracil,Docetaxel,IGROV1,1
5-Fluorouracil,Docetaxel,LOX IMVI,0
5-Fluorouracil,Docetaxel,MCF7,1
5-Fluorouracil,Docetaxel,NCI-H460,0
5-Fluorouracil,Docetaxel,PC-3,0
5-Fluorouracil,Docetaxel,RPMI-8226,0
5-Fluorouracil,Docetaxel,SK-MEL-2,0
5-Fluorouracil,Docetaxel,T-47D,0
5-Fluorouracil,Docetaxel,UO-31,0
5-Fluorouracil,Erlotinib,HS 578T,0
5-Fluorouracil,Erlotinib,HT29,0
5-Fluorouracil,Erlotinib,IGROV1,1
5-Fluorouracil,Erlotinib,LOX IMVI,0
5-Fluorouracil,Erlotinib,MCF7,1
5-Fluorouracil,Erlotinib,NCI-H460,0
5-Fluorouracil,Erlotinib,PC-3,1
5-Fluorouracil,Erlotinib,RPMI-8226,0
5-Fluorouracil,Erlotinib,SK-MEL-2,0
5-Fluorouracil,Erlotinib,T-47D,0
5-Fluorouracil,Erlotinib,UO-31,1
5-Fluorouracil,Lapatinib,HS 578T,0
5-Fluorouracil,Lapatinib,HT29,0
5-Fluorouracil,Lapatinib,IGROV1,1
5-Fluorouracil,Lapatinib,LOX IMVI,0
5-Fluorouracil,Lapatinib,MCF7,1
5-Fluorouracil,Lapatinib,NCI-H460,0
5-Fluorouracil,Lapatinib,PC-3,1
5-Fluorouracil,Lapatinib,SK-MEL-2,0
5-Fluorouracil,Lapatinib,T-47D,0
5-Fluorouracil,Lapatinib,UO-31,0
5-Fluorouracil,Sorafenib,HS 578T,0
5-Fluorouracil,Sorafenib,HT29,0
5-Fluorouracil,Sorafenib,IGROV1,1
5-Fluorouracil,Sorafenib,LOX IMVI,1
5-Fluorouracil,Sorafenib,MCF7,1
5-Fluorouracil,Sorafenib,NCI-H460,0
5-Fluorouracil,Sorafenib,PC-3,1
5-Fluorouracil,Sorafenib,RPMI-8226,0
5-Fluorouracil,Sorafenib,SK-MEL-2,0
5-Fluorouracil,Sorafenib,T-47D,0
5-Fluorouracil,Sorafenib,UO-31,0
5-Fluorouracil,Lenalidomide,HS 578T,1
5-Fluorouracil,Lenalidomide,HT29,0
5-Fluorouracil,Lenalidomide,IGROV1,1
5-Fluorouracil,Lenalidomide,LOX IMVI,0
5-Fluorouracil,Lenalidomide,MCF7,0
5-Fluorouracil,Lenalidomide,NCI-H460,0
5-Fluorouracil,Lenalidomide,PC-3,0
5-Fluorouracil,Lenalidomide,RPMI-8226,0
5-Fluorouracil,Lenalidomide,SK-MEL-2,0
5-Fluorouracil,Lenalidomide,T-47D,0
5-Fluorouracil,Lenalidomide,UO-31,0
5-Fluorouracil,Capecitabine,HS 578T,0
5-Fluorouracil,Capecitabine,HT29,0
5-Fluorouracil,Capecitabine,IGROV1,1
5-Fluorouracil,Capecitabine,LOX IMVI,0
5-Fluorouracil,Capecitabine,MCF7,0
5-Fluorouracil,Capecitabine,NCI-H460,0
5-Fluorouracil,Capecitabine,PC-3,0
5-Fluorouracil,Capecitabine,RPMI-8226,0
